CASENUM	VEH_NO	PER_NO	REGION	STRATUM	PJ	PSU	PSUSTRAT	MSAFEQMT	WEIGHT
201495335461	0	1	3	3	2	61	9	1	34.7147
201495335467	0	1	3	3	2	61	9	8	34.7147
201495335470	0	1	3	3	2	61	9	1	34.7147
201495335496	0	1	3	3	2	61	9	1	34.7147
201495335501	0	1	3	3	2	61	9	2	34.7147
201495335503	0	1	3	3	2	61	9	1	34.7147
201495335505	0	1	3	3	2	61	9	1	34.7147
201495335521	0	1	3	3	3	61	9	1	34.7147
201495335526	0	1	3	3	4	61	9	8	34.7147
201495427959	0	1	3	3	1	27	8	8	9.079
201495428109	0	1	3	4	3	44	9	3	225.4675
201495428124	0	1	3	3	3	44	9	1	45.0935
201495428479	0	1	3	3	2	27	8	3	9.079
201495428522	0	1	3	3	2	27	8	8	9.079
201495428649	0	1	3	3	1	27	8	3	9.079
201495430359	0	1	3	3	2	27	8	8	9.079
201495430391	0	1	3	3	2	27	8	8	9.079
201495430454	0	1	3	3	1	27	8	8	9.079
201495430479	0	1	3	3	1	27	8	3	9.079
201495430516	0	1	3	3	1	27	8	8	9.079
201495430521	0	1	3	3	1	27	8	8	9.079
201495430521	0	2	3	3	1	27	8	8	9.079
201495430523	0	1	3	3	1	27	8	8	9.079
201495430526	0	1	3	3	1	27	8	8	9.079
201495430526	0	2	3	3	1	27	8	8	9.079
201495430534	0	1	3	3	1	27	8	8	9.079
201495430535	0	1	3	3	1	27	8	2	9.079
201495430600	0	1	3	3	2	27	8	8	9.079
201495430766	0	1	3	3	2	27	8	8	9.079
201495430917	0	1	3	3	2	27	8	8	9.079
201495431278	0	1	3	3	1	27	8	8	9.079
201495431353	0	1	3	3	2	27	8	8	9.079
201495431383	0	1	3	3	2	27	8	8	9.079
201495431467	0	1	3	3	5	44	9	1	45.0935
201495431680	0	1	3	3	1	27	8	8	9.079
201495431696	0	1	3	3	1	27	8	8	9.079
201495431750	0	1	3	3	2	27	8	8	9.079
201495432010	0	1	3	3	1	27	8	3	9.079
201495432053	0	1	3	3	1	27	8	8	9.079
201495432121	0	1	3	3	2	27	8	8	9.079
201495432134	0	1	3	3	2	27	8	7	9.079
201495432155	0	1	3	3	2	27	8	2	9.079
201495432234	0	1	3	4	1	27	8	8	236.054
201495432438	0	1	3	3	2	27	8	8	9.079
201495432522	0	1	3	4	2	27	8	8	236.054
201495432626	0	1	3	3	1	27	8	8	9.079
201495432727	0	1	3	3	1	27	8	8	9.079
201495432760	0	1	3	3	2	27	8	8	9.079
201495432820	0	1	3	3	2	27	8	3	9.079
201495432924	0	1	3	3	1	27	8	8	9.079
201495432966	0	1	3	3	1	27	8	8	9.079
201495433021	0	1	3	3	2	27	8	8	9.079
201495433022	0	1	3	3	2	27	8	8	9.079
201495433100	0	1	3	3	2	27	8	3	9.079
201495433365	0	1	3	3	1	44	9	2	45.0935
201495433887	0	1	3	3	1	27	8	8	9.079
201495434141	0	1	3	3	3	44	9	1	45.0935
201495434218	0	1	3	3	1	27	8	8	9.079
201495434225	0	1	3	3	1	27	8	9	9.079
201495434268	0	1	3	3	1	27	8	8	9.079
201495434276	0	1	3	3	1	27	8	8	9.079
201495434281	0	1	3	3	1	27	8	8	9.079
201495434313	0	1	3	3	1	27	8	8	9.079
201495434358	0	1	3	3	1	27	8	8	9.079
201495434373	0	1	3	3	3	27	8	8	9.079
201495434546	0	1	3	3	1	27	8	8	9.079
201495434661	0	1	3	3	2	27	8	8	9.079
201495434710	0	1	3	2	2	27	8	8	54.474
201495434747	0	1	3	3	3	44	9	1	45.0935
201495434777	0	1	3	3	1	27	8	2	9.079
201495434851	0	1	3	3	1	27	8	8	9.079
201495434856	0	1	3	3	1	27	8	8	9.079
201495434866	0	1	3	3	1	27	8	8	9.079
201495434885	0	1	3	3	1	27	8	2	9.079
201495434957	0	1	3	3	3	44	9	1	45.0935
201495435054	0	1	3	3	2	27	8	8	9.079
201495435082	0	1	3	3	2	27	8	8	9.079
201495435089	0	1	3	3	2	27	8	7	9.079
201495435144	0	1	3	3	1	27	8	8	9.079
201495435202	0	1	3	3	1	27	8	8	9.079
201495435264	0	1	3	3	1	27	8	8	9.079
201495435404	0	1	3	3	1	27	8	8	9.079
201495435460	0	1	3	3	1	27	8	8	9.079
201495435486	0	1	3	3	1	27	8	8	9.079
201495435503	0	1	3	3	1	27	8	8	9.079
201495435523	0	1	3	3	1	27	8	8	9.079
201495435531	0	1	3	3	1	27	8	8	9.079
201495435766	0	1	3	3	1	27	8	8	9.079
201495435776	0	1	3	3	1	27	8	2	9.079
201495435786	0	1	3	3	1	27	8	8	9.079
201495435790	0	1	3	3	1	27	8	8	9.079
201495435808	0	1	3	3	1	27	8	8	9.079
201495435818	0	1	3	3	1	27	8	8	9.079
201495435820	0	1	3	3	1	27	8	8	9.079
201495436019	0	1	3	3	1	27	8	8	9.079
201495436052	0	1	3	3	1	27	8	8	9.079
201495436081	0	1	3	3	1	27	8	8	9.079
201495436108	0	1	3	3	1	27	8	8	9.079
201495436202	0	1	3	3	2	27	8	7	9.079
201495436216	0	1	3	3	2	27	8	8	9.079
201495436360	0	1	3	3	1	27	8	8	9.079
201495436380	0	1	3	3	1	27	8	8	9.079
201495436381	0	1	3	3	1	27	8	8	9.079
201495436440	0	1	3	3	1	27	8	8	9.079
201495436486	0	1	3	3	2	27	8	8	9.079
201495436539	0	1	3	3	2	27	8	8	9.079
201495436621	0	1	3	3	1	27	8	8	9.079
201495436739	0	1	3	3	2	27	8	8	9.079
201495436942	0	1	3	3	1	27	8	8	9.079
201495436966	0	1	3	3	1	27	8	8	9.079
201495436972	0	1	3	3	1	27	8	8	9.079
201495436974	0	1	3	3	1	27	8	8	9.079
201495436985	0	1	3	3	1	27	8	8	9.079
201495437034	0	1	3	3	2	27	8	8	9.079
201495437167	0	1	1	3	9	23	2	2	10.707926
201495437277	0	1	3	3	1	44	9	1	45.0935
201495437278	0	1	3	3	1	44	9	1	45.0935
201495437448	0	1	3	3	1	44	9	1	45.0935
201495437536	0	1	3	3	1	27	8	8	9.079
201495437545	0	1	3	3	1	27	8	8	9.079
201495437571	0	1	3	3	1	27	8	8	9.079
201495437593	0	1	3	3	3	27	8	8	9.079
201495437953	0	1	3	3	2	44	9	1	45.0935
201495438042	0	1	3	3	4	44	9	1	45.0935
201495438133	0	1	3	3	1	27	8	8	9.079
201495438143	0	1	3	3	1	27	8	8	9.079
201495438180	0	1	3	3	1	27	8	8	9.079
201495438184	0	1	3	4	1	27	8	8	236.054
201495438184	0	2	3	4	1	27	8	8	236.054
201495438184	0	3	3	4	1	27	8	8	236.054
201495438301	0	1	3	3	2	27	8	8	9.079
201495438351	0	1	3	3	1	44	9	1	45.0935
201495438386	0	1	3	3	3	44	9	1	45.0935
201495438433	0	1	3	3	1	27	8	8	9.079
201495438726	0	1	3	3	1	27	8	8	9.079
201495438727	0	1	3	3	1	27	8	2	9.079
201495438931	0	1	3	3	1	27	8	8	9.079
201495438937	0	1	3	3	1	27	8	8	9.079
201495438992	0	1	3	3	1	27	8	8	9.079
201495439035	0	1	3	3	2	27	8	8	9.079
201495439230	0	1	1	3	9	23	2	8	10.707926
201495439262	0	1	3	3	1	27	8	7	9.079
201495439272	0	1	3	3	1	27	8	8	9.079
201495439281	0	1	3	3	1	27	8	8	9.079
201495439286	0	1	3	3	1	27	8	8	9.079
201495439339	0	1	3	3	2	27	8	8	9.079
201495439380	0	1	3	3	2	27	8	8	9.079
201495439392	0	1	3	3	2	27	8	8	9.079
201495439494	0	1	1	3	6	23	2	8	11.9102
201495439588	0	1	3	3	1	27	8	8	9.079
201495439594	0	1	3	3	1	27	8	7	9.079
201495439610	0	1	3	3	1	27	8	8	9.079
201495439616	0	1	3	3	1	27	8	7	9.079
201495439625	0	1	3	3	1	27	8	8	9.079
201495439642	0	1	3	3	1	27	8	8	9.079
201495439652	0	1	3	3	1	27	8	2	9.079
201495439693	0	1	3	3	2	27	8	8	9.079
201495439697	0	1	3	3	2	27	8	8	9.079
201495439865	0	1	3	3	5	44	9	1	45.0935
201495439875	0	1	3	3	1	27	8	8	9.079
201495439899	0	1	3	3	1	27	8	8	9.079
201495439922	0	1	3	3	1	27	8	8	9.079
201495439928	0	1	3	3	1	27	8	8	9.079
201495439961	0	1	3	3	2	27	8	8	9.079
201495440021	0	1	3	3	2	27	8	8	9.079
201495440073	0	1	3	3	1	44	9	1	45.0935
201495440111	0	1	3	3	3	44	9	1	45.0935
201495440149	0	1	3	3	1	27	8	8	9.079
201495440159	0	1	3	3	1	27	8	8	9.079
201495440177	0	1	3	3	1	27	8	8	9.079
201495440373	0	1	3	3	2	44	9	1	45.0935
201495440442	0	1	3	3	1	27	8	8	9.079
201495440447	0	1	3	3	1	27	8	8	9.079
201495440448	0	1	3	3	1	27	8	8	9.079
201495440464	0	1	3	3	1	27	8	8	9.079
201495440479	0	1	3	3	1	27	8	8	9.079
201495440489	0	1	3	3	1	27	8	8	9.079
201495440537	0	1	3	3	2	27	8	8	9.079
201495440592	0	1	3	3	2	27	8	8	9.079
201495440596	0	1	3	3	2	27	8	8	9.079
201495440596	0	2	3	3	2	27	8	8	9.079
201495440843	0	1	1	3	9	23	2	2	10.707926
201495440858	0	1	1	3	9	23	2	8	10.707926
201495440891	0	1	3	3	1	27	8	8	9.079
201495440892	0	1	3	3	1	27	8	8	9.079
201495440899	0	1	3	3	1	27	8	8	9.079
201495440906	0	1	3	3	1	27	8	8	9.079
201495440916	0	1	3	3	1	27	8	2	9.079
201495440925	0	1	3	3	1	27	8	8	9.079
201495441160	0	1	3	3	1	27	8	8	9.079
201495441181	0	1	3	3	1	27	8	8	9.079
201495441186	0	1	3	3	1	27	8	8	9.079
201495441192	0	1	3	3	1	27	8	8	9.079
201495441216	0	1	3	3	1	27	8	8	9.079
201495441222	0	1	3	3	1	27	8	2	9.079
201495441233	0	1	3	3	2	27	8	8	9.079
201495441285	0	1	3	3	2	27	8	8	9.079
201495441395	0	1	3	3	1	27	8	8	9.079
201495441516	0	1	3	3	2	27	8	8	9.079
201495441523	0	1	3	3	2	27	8	8	9.079
201495441559	0	1	3	3	2	27	8	8	9.079
201495441646	0	1	3	3	1	27	8	8	9.079
201495441649	0	1	3	3	1	27	8	8	9.079
201495441649	0	2	3	3	1	27	8	8	9.079
201495441667	0	1	3	3	1	27	8	2	9.079
201495441686	0	1	3	3	1	27	8	8	9.079
201495441689	0	1	3	3	1	27	8	8	9.079
201495441704	0	1	3	3	1	27	8	8	9.079
201495441711	0	1	3	3	1	27	8	8	9.079
201495441748	0	1	3	3	2	27	8	2	9.079
201495441968	0	1	3	3	4	44	9	1	45.0935
201495441981	0	1	3	3	4	44	9	1	45.0935
201495442120	0	1	3	3	1	27	8	8	9.079
201495442132	0	1	3	3	1	27	8	8	9.079
201495442545	0	1	3	3	1	27	8	8	9.079
201495442548	0	1	3	3	1	27	8	8	9.079
201495442550	0	1	3	3	1	27	8	8	9.079
201495442550	0	2	3	3	1	27	8	8	9.079
201495442572	0	1	3	3	1	27	8	8	9.079
201495442598	0	1	3	3	1	27	8	8	9.079
201495442600	0	1	3	3	1	27	8	8	9.079
201495442661	0	1	3	3	2	27	8	8	9.079
201495442682	0	1	3	3	2	27	8	8	9.079
201495442864	0	1	3	3	1	27	8	8	9.079
201495442867	0	1	3	3	1	27	8	8	9.079
201495442897	0	1	3	3	1	27	8	8	9.079
201495442939	0	1	3	3	2	27	8	8	9.079
201495442966	0	1	3	3	2	27	8	8	9.079
201495443003	0	1	3	3	2	27	8	8	9.079
201495443072	0	1	3	4	1	27	8	8	236.054
201495443095	0	1	3	3	1	27	8	8	9.079
201495443116	0	1	3	3	1	27	8	8	9.079
201495443117	0	1	3	3	1	27	8	8	9.079
201495443123	0	1	3	3	1	27	8	8	9.079
201495443135	0	1	3	3	1	27	8	8	9.079
201495443139	0	1	3	3	1	27	8	8	9.079
201495443144	0	1	3	3	1	27	8	3	9.079
201495443405	0	1	3	3	1	27	8	8	9.079
201495443429	0	1	3	3	1	27	8	8	9.079
201495443434	0	1	3	3	1	27	8	8	9.079
201495443437	0	1	3	3	1	27	8	8	9.079
201495443451	0	1	3	3	1	27	8	8	9.079
201495443469	0	1	3	3	1	27	8	8	9.079
201495443480	0	1	3	3	2	27	8	8	9.079
201495443485	0	1	3	3	2	27	8	8	9.079
201495443502	0	1	3	3	2	27	8	8	9.079
201495443557	0	1	3	3	2	27	8	8	9.079
201495443579	0	1	3	3	2	27	8	8	9.079
201495443741	0	1	3	3	1	27	8	8	9.079
201495443744	0	1	3	3	1	27	8	8	9.079
201495443775	0	1	3	3	1	27	8	8	9.079
201495443845	0	1	3	3	2	27	8	8	9.079
201495443921	0	1	3	3	1	27	8	8	9.079
201495443927	0	1	3	3	1	27	8	8	9.079
201495443950	0	1	3	3	1	27	8	8	9.079
201495444118	0	1	3	3	4	27	8	8	9.079
201495444202	0	1	3	3	3	44	9	7	45.0935
201495444285	0	1	3	3	1	27	8	8	9.079
201495444427	0	1	3	3	2	27	8	8	9.079
201495444429	0	1	3	3	2	27	8	8	9.079
201495444461	0	1	3	3	2	27	8	8	9.079
201495444627	0	1	3	3	1	27	8	8	9.079
201495444627	0	2	3	3	1	27	8	8	9.079
201495444729	0	1	3	3	2	27	8	8	9.079
201495444739	0	1	3	3	2	27	8	8	9.079
201495444748	0	1	3	3	2	27	8	8	9.079
201495444753	0	1	3	3	2	27	8	8	9.079
201495444894	0	1	3	3	1	44	9	1	45.0935
201495444956	0	1	3	3	3	44	9	1	45.0935
201495445049	0	1	3	3	1	27	8	8	9.079
201495445058	0	1	3	3	1	27	8	8	9.079
201495445066	0	1	3	3	1	27	8	8	9.079
201495445346	0	1	3	3	1	27	8	2	9.079
201495445365	0	1	3	3	1	27	8	8	9.079
201495445372	0	1	3	3	1	27	8	8	9.079
201495445433	0	1	3	3	2	27	8	8	9.079
201495445824	0	1	3	3	1	44	9	1	45.0935
201495445914	0	1	3	3	3	44	9	1	45.0935
201495445984	0	1	3	3	1	27	8	8	9.079
201495445997	0	1	3	3	1	27	8	8	9.079
201495446006	0	1	3	3	1	27	8	8	9.079
201495446053	0	1	3	3	2	27	8	8	9.079
201495446108	0	1	3	3	2	27	8	8	9.079
201495446360	0	1	3	3	2	27	8	3	9.079
201495446362	0	1	3	4	2	27	8	8	236.054
201495446385	0	1	3	3	2	27	8	8	9.079
201495446487	0	1	3	3	1	27	8	2	9.079
201495446495	0	1	3	3	1	27	8	2	9.079
201495446498	0	1	3	3	1	27	8	8	9.079
201495446550	0	1	3	3	2	27	8	8	9.079
201495446590	0	1	3	3	2	27	8	8	9.079
201495514237	0	1	1	4	1	23	2	8	235.191
201495514380	0	1	1	3	1	23	2	8	21.381
201495514504	0	1	1	3	1	23	2	8	21.381
201495515243	0	1	1	3	1	23	2	8	21.381
201495515251	0	1	1	3	1	23	2	7	21.381
201495515378	0	1	1	3	1	23	2	8	21.381
201495515504	0	1	1	3	1	23	2	8	21.381
201495515774	0	1	1	3	1	23	2	8	21.381
201495515866	0	1	1	3	1	23	2	8	21.381
201495516287	0	1	1	3	1	23	2	8	21.381
201495516311	0	1	1	3	1	23	2	8	21.381
201495516312	0	1	1	4	1	23	2	7	235.191
201495516467	0	1	1	6	1	23	2	8	106.905
201495517186	0	1	1	3	1	23	2	8	21.381
201495517199	0	1	1	3	1	23	2	8	21.381
201495517236	0	1	1	3	1	23	2	8	21.381
201495517381	0	1	1	3	1	23	2	8	21.381
201495517793	0	1	1	3	2	23	2	8	12.8286
201495517955	0	1	1	3	1	23	2	2	21.381
201495517955	0	1	1	3	1	23	2	7	21.381
201495517983	0	1	1	3	1	23	2	8	21.381
201495518337	0	1	1	5	1	23	2	8	64.143
201495518339	0	1	1	3	1	23	2	8	21.381
201495518622	0	1	1	3	1	23	2	2	21.381
201495518747	0	1	1	3	1	23	2	8	21.381
201495518783	0	1	1	3	1	23	2	8	21.381
201495518787	0	1	1	3	1	23	2	8	21.381
201495518887	0	1	1	3	1	23	2	8	21.381
201495519143	0	1	1	4	1	23	2	8	235.191
201495519189	0	1	1	3	1	23	2	8	21.381
201495519200	0	1	1	3	1	23	2	8	21.381
201495519208	0	1	1	3	1	23	2	8	21.381
201495519220	0	1	1	3	1	23	2	8	21.381
201495519329	0	1	1	3	1	23	2	2	21.381
201495519657	0	1	1	3	1	23	2	8	21.381
201495519788	0	1	1	1	1	23	2	8	21.381
201495519867	0	1	1	1	2	23	2	8	2.1381
201495520116	0	1	1	3	1	23	2	8	21.381
201495520241	0	1	1	4	1	23	2	8	235.191
201495520265	0	1	1	3	1	23	2	8	21.381
201495520365	0	1	1	3	1	23	2	8	21.381
201495520383	0	1	1	3	1	23	2	1	21.381
201495520795	0	1	1	3	1	23	2	1	21.381
201495521142	0	1	1	3	1	23	2	8	21.381
201499506242	0	1	4	3	7	79	10	1	11.093989
201499507741	0	1	4	3	1	79	10	8	11.093989
201499507753	0	1	4	3	1	79	10	8	11.093989
201499507779	0	1	4	3	1	79	10	8	11.093989
201499507782	0	1	4	3	1	79	10	8	11.093989
201499507823	0	1	4	3	7	79	10	1	11.093989
201499508497	0	1	4	3	7	79	10	8	11.093989
201499508500	0	1	4	3	7	79	10	8	11.093989
201499508556	0	1	4	3	7	79	10	8	11.093989
201499508569	0	1	4	3	1	79	10	8	11.093989
201499508590	0	1	4	3	1	79	10	8	11.093989
201499508597	0	1	4	3	1	79	10	8	11.093989
201499508610	0	1	4	3	1	79	10	1	11.093989
201499508623	0	1	4	3	1	79	10	1	11.093989
201499508631	0	1	4	3	1	79	10	1	11.093989
201499508654	0	1	4	3	1	79	10	1	11.093989
201499508662	0	1	4	3	7	79	10	8	11.093989
201499508671	0	1	4	3	7	79	10	1	11.093989
201499508672	0	1	4	3	7	79	10	1	11.093989
201499508677	0	1	4	3	7	79	10	1	11.093989
201499508695	0	1	4	4	7	79	10	8	244.067758
201499508718	0	1	4	3	7	79	10	1	11.093989
201499508727	0	1	4	3	7	79	10	1	11.093989
201499508754	0	1	4	3	7	79	10	1	11.093989
201499508770	0	1	4	3	7	79	10	1	11.093989
201499508783	0	1	4	3	7	79	10	1	11.093989
201499508790	0	1	4	3	7	79	10	1	11.093989
201499508837	0	1	4	3	1	79	10	8	11.093989
201499508846	0	1	4	3	1	79	10	2	11.093989
201499508920	0	1	4	3	1	79	10	1	11.093989
201499508936	0	1	4	4	1	79	10	1	244.067758
201499508941	0	1	4	3	1	79	10	8	11.093989
201499508987	0	1	4	3	7	79	10	8	11.093989
201499509057	0	1	4	3	1	79	10	8	11.093989
201499509060	0	1	4	3	1	79	10	8	11.093989
201499509075	0	1	4	3	7	79	10	8	11.093989
201499509077	0	1	4	3	7	79	10	8	11.093989
201499509096	0	1	4	3	7	79	10	1	11.093989
201499509113	0	1	4	3	7	79	10	1	11.093989
201499509129	0	1	4	3	1	79	10	1	11.093989
201499509134	0	1	4	3	1	79	10	8	11.093989
201499509166	0	1	4	3	1	79	10	1	11.093989
201499509174	0	1	4	3	1	79	10	1	11.093989
201499509185	0	1	4	3	7	79	10	8	11.093989
201499509200	0	1	4	3	7	79	10	1	11.093989
201499509224	0	1	4	3	7	79	10	8	11.093989
201499509253	0	1	4	3	1	79	10	1	11.093989
201499509288	0	1	4	3	1	79	10	1	11.093989
201499509328	0	1	4	3	7	79	10	8	11.093989
201499509361	0	1	4	3	7	79	10	8	11.093989
201499509362	0	1	4	3	7	79	10	8	11.093989
201499509376	0	1	4	3	7	79	10	8	11.093989
201499509409	0	1	4	3	1	79	10	8	11.093989
201499509412	0	1	4	3	1	79	10	8	11.093989
201499509415	0	1	4	3	1	79	10	8	11.093989
201499509419	0	1	4	3	1	79	10	8	11.093989
201499509425	0	1	4	3	1	79	10	1	11.093989
201499509455	0	1	4	3	7	79	10	1	11.093989
201499509457	0	1	4	3	7	79	10	8	11.093989
201499509457	0	2	4	3	7	79	10	8	11.093989
201499509467	0	1	4	3	7	79	10	8	11.093989
201499509483	0	1	4	3	7	79	10	8	11.093989
201499509533	0	1	4	3	7	79	10	1	11.093989
201499509540	0	1	4	3	7	79	10	8	11.093989
201499509566	0	1	4	3	7	79	10	8	11.093989
201499509646	0	1	4	3	7	79	10	1	11.093989
201499509701	0	1	4	3	1	79	10	8	11.093989
201499509716	0	1	4	3	1	79	10	2	11.093989
201499509717	0	1	4	3	1	79	10	8	11.093989
201499509724	0	1	4	3	1	79	10	2	11.093989
201499509727	0	1	4	3	7	79	10	1	11.093989
201499509738	0	1	4	3	7	79	10	1	11.093989
201499509743	0	1	4	3	7	79	10	8	11.093989
201499509746	0	1	4	3	7	79	10	8	11.093989
201499509747	0	1	4	3	7	79	10	8	11.093989
201499509752	0	1	4	3	7	79	10	8	11.093989
201499509902	0	1	4	3	7	79	10	1	11.093989
201499510026	0	1	4	3	7	79	10	8	11.093989
201499510031	0	1	4	3	7	79	10	8	11.093989
201499510042	0	1	4	6	7	79	10	8	99.845901
201499510104	0	1	4	3	1	79	10	1	11.093989
201499510111	0	1	4	3	1	79	10	1	11.093989
201499510131	0	1	4	3	7	79	10	8	11.093989
201499510143	0	1	4	3	7	79	10	8	11.093989
201499510144	0	1	4	3	7	79	10	1	11.093989
201499510149	0	1	4	3	7	79	10	8	11.093989
201499510210	0	1	4	3	1	79	10	8	11.093989
201499510213	0	1	4	3	1	79	10	8	11.093989
201499510215	0	1	4	3	1	79	10	8	11.093989
201499510256	0	1	4	3	7	79	10	8	11.093989
201499510262	0	1	4	3	7	79	10	8	11.093989
201499510277	0	1	4	3	7	79	10	8	11.093989
201499510286	0	1	4	3	7	79	10	1	11.093989
201499510306	0	1	4	3	1	79	10	8	11.093989
201499510311	0	1	4	3	1	79	10	8	11.093989
201499510337	0	1	4	3	1	79	10	1	11.093989
201499510346	0	1	4	3	1	79	10	8	11.093989
201499510356	0	1	4	3	7	79	10	8	11.093989
201499510360	0	1	4	3	7	79	10	1	11.093989
201499510411	0	1	4	3	7	79	10	1	11.093989
201499510412	0	1	4	3	7	79	10	1	11.093989
201499510416	0	1	4	3	7	79	10	1	11.093989
201499510421	0	1	4	3	7	79	10	8	11.093989
201499510421	0	2	4	3	7	79	10	8	11.093989
201499510486	0	1	4	3	7	79	10	8	11.093989
201499510517	0	1	4	3	7	79	10	2	11.093989
201499510518	0	1	4	3	7	79	10	8	11.093989
201499510540	0	1	4	3	7	79	10	8	11.093989
201499510541	0	1	4	3	7	79	10	8	11.093989
201499510547	0	1	4	3	7	79	10	1	11.093989
201499510549	0	1	4	3	7	79	10	1	11.093989
201499510611	0	1	4	3	1	79	10	2	11.093989
201499510618	0	1	4	3	1	79	10	8	11.093989
201499510623	0	1	4	3	1	79	10	8	11.093989
201499510623	0	2	4	3	1	79	10	8	11.093989
201499510669	0	1	4	3	7	79	10	2	11.093989
201499510680	0	1	4	3	7	79	10	8	11.093989
201499510702	0	1	4	3	7	79	10	1	11.093989
201499510713	0	1	4	3	7	79	10	8	11.093989
201499510727	0	1	4	3	7	79	10	1	11.093989
201499510735	0	1	4	3	7	79	10	1	11.093989
201499510741	0	1	4	4	7	79	10	8	244.067758
201499510748	0	1	4	3	7	79	10	8	11.093989
201499510749	0	1	4	3	7	79	10	8	11.093989
201499510774	0	1	4	3	1	79	10	1	11.093989
201499510808	0	1	4	3	7	79	10	1	11.093989
201499510817	0	1	4	3	7	79	10	2	11.093989
201499510835	0	1	4	3	7	79	10	1	11.093989
201499510842	0	1	4	3	7	79	10	1	11.093989
201499510849	0	1	4	3	7	79	10	1	11.093989
201499510863	0	1	4	3	7	79	10	1	11.093989
201499510867	0	1	4	3	7	79	10	3	11.093989
201499510881	0	1	4	3	7	79	10	8	11.093989
201499510884	0	1	4	3	7	79	10	1	11.093989
201499510890	0	1	4	3	7	79	10	2	11.093989
201499510923	0	1	4	3	7	79	10	1	11.093989
201499510943	0	1	4	3	7	79	10	1	11.093989
201499510949	0	1	4	3	7	79	10	1	11.093989
201499510954	0	1	4	3	7	79	10	1	11.093989
201499510967	0	1	4	3	7	79	10	1	11.093989
201499510970	0	1	4	3	7	79	10	1	11.093989
201499511008	0	1	4	3	7	79	10	1	11.093989
201499511489	0	1	4	3	7	79	10	2	11.093989
201499511489	0	2	4	3	7	79	10	2	11.093989
201499511490	0	1	4	3	7	79	10	8	11.093989
201499511501	0	1	4	3	7	79	10	8	11.093989
201499511506	0	1	4	3	7	79	10	8	11.093989
201499511531	0	1	4	3	7	79	10	8	11.093989
201499511536	0	1	4	3	7	79	10	8	11.093989
201499511548	0	1	4	3	7	79	10	8	11.093989
201499511553	0	1	4	3	7	79	10	1	11.093989
201499511556	0	1	4	3	7	79	10	8	11.093989
201499511595	0	1	4	3	7	79	10	8	11.093989
201499511599	0	1	4	3	7	79	10	8	11.093989
201499511615	0	1	4	3	7	79	10	8	11.093989
201499511620	0	1	4	3	7	79	10	8	11.093989
201499511670	0	1	4	3	7	79	10	1	11.093989
201499511706	0	1	4	3	7	79	10	2	11.093989
201499511727	0	1	4	3	1	79	10	1	11.093989
201499511729	0	1	4	3	1	79	10	1	11.093989
201499511774	0	1	4	3	1	79	10	1	11.093989
201499511790	0	1	4	3	7	79	10	1	11.093989
201499511810	0	1	4	3	7	79	10	8	11.093989
201499511811	0	1	4	3	7	79	10	8	11.093989
201499511827	0	1	4	3	7	79	10	1	11.093989
201499511843	0	1	4	3	7	79	10	1	11.093989
201499511865	0	1	4	3	7	79	10	8	11.093989
201499511870	0	1	4	3	7	79	10	8	11.093989
201499511947	0	1	4	3	7	79	10	8	11.093989
201499511952	0	1	4	1	7	79	10	1	11.093989
201499511956	0	1	4	4	7	79	10	1	244.067758
201499511979	0	1	4	3	7	79	10	1	11.093989
201499511988	0	1	4	3	7	79	10	1	11.093989
201499512004	0	1	4	3	7	79	10	2	11.093989
201499512006	0	1	4	3	7	79	10	2	11.093989
201499512034	0	1	4	3	7	79	10	1	11.093989
201499512055	0	1	4	3	7	79	10	1	11.093989
201499512078	0	1	4	3	7	79	10	1	11.093989
201499512078	0	2	4	3	7	79	10	1	11.093989
201499512090	0	1	4	3	7	79	10	8	11.093989
201499512091	0	1	4	3	7	79	10	1	11.093989
201499512479	0	1	4	3	7	79	10	8	11.093989
201499512483	0	1	4	3	7	79	10	8	11.093989
201499512700	0	1	4	3	7	79	10	8	11.093989
201499512726	0	1	4	3	7	79	10	1	11.093989
201499512729	0	1	4	3	7	79	10	1	11.093989
201499512732	0	1	4	3	7	79	10	1	11.093989
201499512744	0	1	4	3	7	79	10	1	11.093989
201499512759	0	1	4	3	7	79	10	1	11.093989
201499512898	0	1	4	2	1	79	10	8	55.469945
201499512927	0	1	4	3	7	79	10	8	11.093989
201499512972	0	1	4	3	7	79	10	2	11.093989
201499513048	0	1	4	3	1	79	10	8	11.093989
201499513051	0	1	4	3	1	79	10	8	11.093989
201499513175	0	1	4	3	7	79	10	8	11.093989
201499513289	0	1	4	3	1	79	10	8	11.093989
201499513294	0	1	4	4	1	79	10	8	244.067758
201499513302	0	1	4	3	1	79	10	8	11.093989
201499513304	0	1	4	3	1	79	10	8	11.093989
201499513308	0	1	4	3	1	79	10	8	11.093989
201499513345	0	1	4	3	7	79	10	8	11.093989
201499513364	0	1	4	4	7	79	10	8	244.067758
201499513369	0	1	4	3	7	79	10	8	11.093989
201499513393	0	1	4	3	1	79	10	1	11.093989
201499513418	0	1	4	3	1	79	10	1	11.093989
201499513440	0	1	4	3	7	79	10	1	11.093989
201499513441	0	1	4	3	7	79	10	1	11.093989
201499513469	0	1	4	3	7	79	10	8	11.093989
201499513473	0	1	4	3	7	79	10	8	11.093989
201499513503	0	1	4	3	7	79	10	8	11.093989
201499513506	0	1	4	3	7	79	10	8	11.093989
201499513510	0	1	4	3	7	79	10	2	11.093989
