CASENUM	VEH_NO	REGION	STRATUM	PJ	PSU	PSUSTRAT	MDRMANAV	WEIGHT
201428553722	1	3	1	1	64	7	98	9.4404
201428553722	2	3	1	1	64	7	4	9.4404
201428553730	1	3	5	1	64	7	98	56.6424
201428553730	2	3	5	1	64	7	98	56.6424
201428553740	1	3	3	1	64	7	98	9.4404
201428553740	2	3	3	1	64	7	0	9.4404
201428553741	1	3	3	1	64	7	5	9.4404
201428553754	1	3	6	1	64	7	98	103.8444
201428553754	2	3	6	1	64	7	98	103.8444
201428553764	1	3	1	1	64	7	98	9.4404
201428553764	2	3	1	1	64	7	98	9.4404
201428553767	1	3	3	1	64	7	99	9.4404
201428553768	1	3	4	1	64	7	98	236.01
201428553768	2	3	4	1	64	7	98	236.01
201428553774	1	3	3	1	64	7	99	9.4404
201428553781	1	3	3	1	64	7	99	9.4404
201428553788	1	3	3	1	64	7	98	9.4404
201428553793	1	3	6	1	64	7	98	103.8444
201428553804	1	3	3	1	64	7	98	9.4404
201428553810	1	3	4	1	64	7	98	236.01
201428553810	2	3	4	1	64	7	98	236.01
201428553841	1	3	6	2	64	7	0	99.1242
201428553853	1	3	5	2	64	7	4	61.3626
201428553853	2	3	5	2	64	7	98	61.3626
201428553853	3	3	5	2	64	7	98	61.3626
201428553853	4	3	5	2	64	7	98	61.3626
201428553885	1	3	6	2	64	7	98	99.1242
201428553885	2	3	6	2	64	7	98	99.1242
201428553899	1	3	4	2	64	7	0	240.7302
201428553899	2	3	4	2	64	7	4	240.7302
201428553907	1	3	5	1	64	7	98	56.6424
201428553907	2	3	5	1	64	7	98	56.6424
201428553910	1	3	3	1	64	7	99	9.4404
201428553910	2	3	3	1	64	7	98	9.4404
201428553915	1	3	2	1	64	7	98	56.6424
201428553915	2	3	2	1	64	7	98	56.6424
201428553924	1	3	3	1	64	7	98	9.4404
201428553937	1	3	4	1	64	7	98	236.01
201428553937	2	3	4	1	64	7	0	236.01
201428553961	1	3	6	1	64	7	99	103.8444
201428553966	1	3	1	1	64	7	92	9.4404
201428553966	2	3	1	1	64	7	98	9.4404
201428553970	1	3	3	1	64	7	4	9.4404
201428553970	2	3	3	1	64	7	98	9.4404
201428553982	1	3	5	1	64	7	98	56.6424
201428553982	2	3	5	1	64	7	98	56.6424
201428553990	1	3	1	1	64	7	0	9.4404
201428553992	1	3	6	1	64	7	0	103.8444
201428553999	1	3	4	1	64	7	98	236.01
201428553999	2	3	4	1	64	7	98	236.01
201428554016	1	3	1	1	64	7	98	9.4404
201428554016	2	3	1	1	64	7	98	9.4404
201428554016	3	3	1	1	64	7	98	9.4404
201428554023	1	3	6	1	64	7	98	103.8444
201428554023	2	3	6	1	64	7	98	103.8444
201428554087	1	3	3	2	64	7	98	14.1606
201428554087	2	3	3	2	64	7	98	14.1606
201428554087	3	3	3	2	64	7	98	14.1606
201428554089	1	3	6	2	64	7	98	99.1242
201428554089	2	3	6	2	64	7	98	99.1242
201428554089	3	3	6	2	64	7	98	99.1242
201428554089	4	3	6	2	64	7	98	99.1242
201428554116	1	3	1	2	64	7	0	4.7202
201428554138	1	3	4	1	64	7	4	236.01
201428554138	2	3	4	1	64	7	0	236.01
201428554141	1	3	5	1	64	7	98	56.6424
201428554141	2	3	5	1	64	7	98	56.6424
201428554141	3	3	5	1	64	7	0	56.6424
201428554141	4	3	5	1	64	7	0	56.6424
201428554143	1	3	6	1	64	7	0	103.8444
201428554143	2	3	6	1	64	7	0	103.8444
201428554143	3	3	6	1	64	7	0	103.8444
201428554167	1	3	6	1	64	7	98	103.8444
201428554167	2	3	6	1	64	7	98	103.8444
201428554167	3	3	6	1	64	7	98	103.8444
201428554172	1	3	3	1	64	7	5	9.4404
201428554184	1	3	4	1	64	7	4	236.01
201428554184	2	3	4	1	64	7	0	236.01
201428554205	1	3	6	1	64	7	4	103.8444
201428554205	2	3	6	1	64	7	0	103.8444
201428554228	1	3	4	1	64	7	99	236.01
201428554228	2	3	4	1	64	7	0	236.01
201428554232	1	3	1	1	64	7	98	9.4404
201428554232	2	3	1	1	64	7	0	9.4404
201428554232	3	3	1	1	64	7	98	9.4404
201428554232	4	3	1	1	64	7	98	9.4404
201428554235	1	3	6	1	64	7	98	103.8444
201428554235	2	3	6	1	64	7	98	103.8444
201428554246	1	3	5	1	64	7	98	56.6424
201428554246	2	3	5	1	64	7	98	56.6424
201428554246	3	3	5	1	64	7	0	56.6424
201428554266	1	3	3	1	64	7	0	9.4404
201428554266	2	3	3	1	64	7	98	9.4404
201428554270	1	3	4	1	64	7	99	236.01
201428554280	1	3	6	1	64	7	0	103.8444
201428554295	1	3	3	1	64	7	98	9.4404
201428554295	2	3	3	1	64	7	0	9.4404
201428554295	3	3	3	1	64	7	0	9.4404
201428554309	1	3	6	2	64	7	98	99.1242
201428554321	1	3	4	2	64	7	0	240.7302
201428554321	2	3	4	2	64	7	98	240.7302
201428554322	1	3	1	2	64	7	98	4.7202
201428554359	1	3	1	2	64	7	98	4.7202
201428554372	1	3	6	2	64	7	98	99.1242
201428554372	2	3	6	2	64	7	99	99.1242
201428554379	1	3	5	2	64	7	98	61.3626
201428554379	2	3	5	2	64	7	98	61.3626
201428554410	1	3	4	1	64	7	98	236.01
201428554410	2	3	4	1	64	7	98	236.01
201428554419	1	3	6	1	64	7	98	103.8444
201428554419	2	3	6	1	64	7	98	103.8444
201428554419	3	3	6	1	64	7	0	103.8444
201428554425	1	3	3	1	64	7	98	9.4404
201428554425	2	3	3	1	64	7	0	9.4404
201428554427	1	3	5	1	64	7	0	56.6424
201428554427	2	3	5	1	64	7	0	56.6424
201428554437	1	3	3	1	64	7	5	9.4404
201428554441	1	3	1	1	64	7	98	9.4404
201428554441	2	3	1	1	64	7	98	9.4404
201428554451	1	3	1	1	64	7	98	9.4404
201428554451	2	3	1	1	64	7	98	9.4404
201428554451	3	3	1	1	64	7	0	9.4404
201428554460	1	3	6	1	64	7	98	103.8444
201428554460	2	3	6	1	64	7	98	103.8444
201428554464	1	3	4	1	64	7	98	236.01
201428554485	1	3	3	1	64	7	98	9.4404
201428554496	1	3	6	1	64	7	98	103.8444
201428554496	2	3	6	1	64	7	98	103.8444
201428554540	1	3	4	2	64	7	98	240.7302
201428554540	2	3	4	2	64	7	99	240.7302
201428554566	1	3	6	2	64	7	98	99.1242
201428554566	2	3	6	2	64	7	98	99.1242
201428554569	1	3	1	2	64	7	98	4.7202
201428554569	2	3	1	2	64	7	98	4.7202
201428554569	3	3	1	2	64	7	0	4.7202
201428554583	1	3	1	2	64	7	98	4.7202
201428554583	2	3	1	2	64	7	98	4.7202
201428554598	1	3	4	1	64	7	4	236.01
201428554598	2	3	4	1	64	7	95	236.01
201428554616	1	3	3	1	64	7	99	9.4404
201428554630	1	3	1	1	64	7	92	9.4404
201428554633	1	3	3	1	64	7	98	9.4404
201428554633	2	3	3	1	64	7	0	9.4404
201428554634	1	3	6	1	64	7	98	103.8444
201428554634	2	3	6	1	64	7	98	103.8444
201428554639	1	3	5	1	64	7	98	56.6424
201428554639	2	3	5	1	64	7	98	56.6424
201428554640	1	3	4	1	64	7	98	236.01
201428554640	2	3	4	1	64	7	98	236.01
201428554655	1	3	6	1	64	7	98	103.8444
201428554655	2	3	6	1	64	7	98	103.8444
201428554691	1	3	4	1	64	7	98	236.01
201428554691	2	3	4	1	64	7	98	236.01
201428554697	1	3	6	1	64	7	98	103.8444
201428554697	2	3	6	1	64	7	0	103.8444
201428554715	1	3	5	1	64	7	4	56.6424
201428554715	2	3	5	1	64	7	0	56.6424
201428554725	1	3	6	1	64	7	99	103.8444
201428554725	2	3	6	1	64	7	98	103.8444
201428554736	1	3	3	1	64	7	99	9.4404
201428554736	2	3	3	1	64	7	98	9.4404
201428554739	1	3	4	1	64	7	99	236.01
201428554739	2	3	4	1	64	7	98	236.01
201428554746	1	3	3	1	64	7	0	9.4404
201428554762	1	3	3	2	64	7	0	14.1606
201428554767	1	3	3	2	64	7	0	14.1606
201428554801	1	3	4	2	64	7	98	240.7302
201428554801	2	3	4	2	64	7	99	240.7302
201428554802	1	3	6	2	64	7	98	99.1242
201428554805	1	3	2	2	64	7	4	56.6424
201428554805	2	3	2	2	64	7	99	56.6424
201428554861	1	3	6	2	64	7	0	99.1242
201428554861	2	3	6	2	64	7	0	99.1242
201428554861	3	3	6	2	64	7	98	99.1242
201428554901	1	3	1	2	64	7	0	4.7202
201428554902	1	3	4	2	64	7	4	240.7302
201428554902	2	3	4	2	64	7	98	240.7302
201428554910	1	3	6	1	64	7	99	103.8444
201428554910	2	3	6	1	64	7	0	103.8444
201428554935	1	3	6	1	64	7	4	103.8444
201428554935	2	3	6	1	64	7	98	103.8444
201428554938	1	3	5	1	64	7	98	56.6424
201428554938	2	3	5	1	64	7	98	56.6424
201428554947	1	3	3	1	64	7	98	9.4404
201428554978	1	3	5	2	64	7	98	61.3626
201428554978	2	3	5	2	64	7	98	61.3626
201428554981	1	3	3	2	64	7	98	14.1606
201428554981	2	3	3	2	64	7	99	14.1606
201428554988	1	3	1	2	64	7	98	4.7202
201428554988	2	3	1	2	64	7	98	4.7202
201428554988	3	3	1	2	64	7	98	4.7202
201428554988	4	3	1	2	64	7	98	4.7202
201428554991	1	3	6	2	64	7	0	99.1242
201428554991	2	3	6	2	64	7	0	99.1242
201428554991	3	3	6	2	64	7	98	99.1242
201428554991	4	3	6	2	64	7	98	99.1242
201428554991	5	3	6	2	64	7	98	99.1242
201428555034	1	3	6	2	64	7	98	99.1242
201428555078	1	3	4	1	64	7	98	236.01
201428555078	2	3	4	1	64	7	0	236.01
201428555090	1	3	6	1	64	7	98	103.8444
201428555090	2	3	6	1	64	7	98	103.8444
201428555093	1	3	3	1	64	7	5	9.4404
201428555115	1	3	2	1	64	7	98	56.6424
201428555115	2	3	2	1	64	7	0	56.6424
201428555115	3	3	2	1	64	7	0	56.6424
201428555116	1	3	4	1	64	7	98	236.01
201428555116	2	3	4	1	64	7	0	236.01
201428555123	1	3	6	1	64	7	98	103.8444
201428555123	2	3	6	1	64	7	98	103.8444
201428555127	1	3	5	1	64	7	0	56.6424
201428555127	2	3	5	1	64	7	98	56.6424
201428555146	1	3	6	1	64	7	99	103.8444
201428555147	1	3	3	1	64	7	99	9.4404
201428555180	1	3	4	1	64	7	98	236.01
201428555180	2	3	4	1	64	7	0	236.01
201428555181	1	3	6	1	64	7	98	103.8444
201428555181	2	3	6	1	64	7	4	103.8444
201428555184	1	3	3	1	64	7	98	9.4404
201428555184	2	3	3	1	64	7	98	9.4404
201428555215	1	3	6	1	64	7	98	103.8444
201428555215	2	3	6	1	64	7	98	103.8444
201428555231	1	3	4	1	64	7	98	236.01
201428555231	2	3	4	1	64	7	98	236.01
201428555233	1	3	3	1	64	7	99	9.4404
201428555247	1	3	6	1	64	7	98	103.8444
201428555247	2	3	6	1	64	7	98	103.8444
201428555254	1	3	5	1	64	7	98	56.6424
201428555283	1	3	4	2	64	7	98	240.7302
201428555283	2	3	4	2	64	7	92	240.7302
201428555292	1	3	6	2	64	7	0	99.1242
201428555292	2	3	6	2	64	7	4	99.1242
201428555293	1	3	1	2	64	7	98	4.7202
201428555293	2	3	1	2	64	7	98	4.7202
201428555293	3	3	1	2	64	7	0	4.7202
201428555310	1	3	4	1	64	7	99	236.01
201428555310	2	3	4	1	64	7	0	236.01
201428555310	3	3	4	1	64	7	0	236.01
201428555311	1	3	6	1	64	7	0	103.8444
201428555311	2	3	6	1	64	7	98	103.8444
201428555332	1	3	3	1	64	7	98	9.4404
201428555335	1	3	6	1	64	7	98	103.8444
201428555335	2	3	6	1	64	7	98	103.8444
201428555357	1	3	6	1	64	7	98	103.8444
201428555357	2	3	6	1	64	7	0	103.8444
201428555364	1	3	5	1	64	7	98	56.6424
201428555364	2	3	5	1	64	7	4	56.6424
201428555373	1	3	4	1	64	7	98	236.01
201428555373	2	3	4	1	64	7	4	236.01
201428555384	1	3	6	1	64	7	98	103.8444
201428555384	2	3	6	1	64	7	98	103.8444
201428555402	1	3	1	1	64	7	0	9.4404
201428555406	1	3	5	1	64	7	98	56.6424
201428555406	2	3	5	1	64	7	98	56.6424
201428555406	3	3	5	1	64	7	0	56.6424
201428555410	1	3	6	1	64	7	98	103.8444
201428555410	2	3	6	1	64	7	98	103.8444
201428555443	1	3	4	1	64	7	99	236.01
201428555443	2	3	4	1	64	7	98	236.01
201428555446	1	3	1	1	64	7	0	9.4404
201428555454	1	3	6	1	64	7	0	103.8444
201428555454	2	3	6	1	64	7	98	103.8444
201428555458	1	3	1	1	64	7	0	9.4404
201428555458	2	3	1	1	64	7	98	9.4404
201428555465	1	3	3	1	64	7	98	9.4404
201428555469	1	3	1	1	64	7	98	9.4404
201428555469	2	3	1	1	64	7	98	9.4404
201428555470	1	3	3	1	64	7	98	9.4404
201428555470	2	3	3	1	64	7	0	9.4404
201428555488	1	3	6	1	64	7	98	103.8444
201428555488	2	3	6	1	64	7	98	103.8444
201428555490	1	3	4	1	64	7	98	236.01
201428555490	2	3	4	1	64	7	98	236.01
201428555494	1	3	5	1	64	7	98	56.6424
201428555494	2	3	5	1	64	7	4	56.6424
201428555499	1	3	1	1	64	7	98	9.4404
201428555499	2	3	1	1	64	7	98	9.4404
201428555499	3	3	1	1	64	7	0	9.4404
201428555511	1	3	6	1	64	7	98	103.8444
201428555511	2	3	6	1	64	7	0	103.8444
201428555523	1	3	1	1	64	7	98	9.4404
201428555525	1	3	3	1	64	7	98	9.4404
201428555540	1	3	6	1	64	7	98	103.8444
201428555540	2	3	6	1	64	7	98	103.8444
201428555546	1	3	4	1	64	7	99	236.01
201428555546	2	3	4	1	64	7	98	236.01
201428555554	1	3	5	1	64	7	0	56.6424
201428555554	2	3	5	1	64	7	98	56.6424
201428555583	1	3	3	1	64	7	0	9.4404
201428555603	1	3	3	1	64	7	0	9.4404
201428555618	1	3	2	2	64	7	98	56.6424
201428555618	2	3	2	2	64	7	98	56.6424
201428555634	1	3	1	2	64	7	0	4.7202
201428555634	2	3	1	2	64	7	98	4.7202
201428555647	1	3	6	2	64	7	98	99.1242
201428555647	2	3	6	2	64	7	98	99.1242
201428555647	3	3	6	2	64	7	98	99.1242
201428555694	1	3	6	2	64	7	92	99.1242
201428555699	1	3	4	2	64	7	0	240.7302
201428555699	2	3	4	2	64	7	98	240.7302
201428555740	1	3	1	1	64	7	99	9.4404
201428555740	2	3	1	1	64	7	4	9.4404
201428555741	1	3	4	1	64	7	99	236.01
201428555741	2	3	4	1	64	7	4	236.01
201428555749	1	3	3	1	64	7	98	9.4404
201428555749	2	3	3	1	64	7	98	9.4404
201428555753	1	3	6	1	64	7	0	103.8444
201428555771	1	3	5	1	64	7	98	56.6424
201428555771	2	3	5	1	64	7	98	56.6424
201428555783	1	3	6	1	64	7	98	103.8444
201428555783	2	3	6	1	64	7	98	103.8444
201428555783	3	3	6	1	64	7	0	103.8444
201428555783	4	3	6	1	64	7	0	103.8444
201428555785	1	3	4	1	64	7	99	236.01
201428555793	1	3	3	1	64	7	98	9.4404
201428555793	2	3	3	1	64	7	0	9.4404
201428555793	3	3	3	1	64	7	0	9.4404
201428555807	1	3	6	1	64	7	98	103.8444
201428555807	2	3	6	1	64	7	98	103.8444
201428555835	1	3	3	1	64	7	0	9.4404
201428555836	1	3	4	1	64	7	98	236.01
201428555836	2	3	4	1	64	7	98	236.01
201428555848	1	3	3	1	64	7	98	9.4404
201428555848	2	3	3	1	64	7	98	9.4404
201428555852	1	3	6	1	64	7	4	103.8444
201428555852	2	3	6	1	64	7	98	103.8444
201428555853	2	3	3	1	64	7	98	9.4404
201428555865	1	3	5	1	64	7	99	56.6424
201428555872	1	3	3	1	64	7	98	9.4404
201428555872	2	3	3	1	64	7	0	9.4404
201428555874	1	3	4	1	64	7	98	236.01
201428555874	2	3	4	1	64	7	0	236.01
201428555896	1	3	3	1	64	7	98	9.4404
201428555896	2	3	3	1	64	7	98	9.4404
201428555897	1	3	6	1	64	7	0	103.8444
201428555924	1	3	6	2	64	7	98	99.1242
201428555924	2	3	6	2	64	7	98	99.1242
201428555968	1	3	5	2	64	7	0	61.3626
201428555968	2	3	5	2	64	7	98	61.3626
201428555979	1	3	6	2	64	7	98	99.1242
201428555979	2	3	6	2	64	7	98	99.1242
201428555983	1	3	4	2	64	7	98	240.7302
201428555983	2	3	4	2	64	7	99	240.7302
201428555988	1	3	2	2	64	7	98	56.6424
201428555988	2	3	2	2	64	7	98	56.6424
201428555988	3	3	2	2	64	7	98	56.6424
201428555988	4	3	2	2	64	7	98	56.6424
201428556019	1	3	1	2	64	7	0	4.7202
201428556019	2	3	1	2	64	7	4	4.7202
201428556028	1	3	1	2	64	7	98	4.7202
201428556028	2	3	1	2	64	7	4	4.7202
201428556028	3	3	1	2	64	7	98	4.7202
201428556030	1	3	6	2	64	7	0	99.1242
201428556030	2	3	6	2	64	7	0	99.1242
201428556030	3	3	6	2	64	7	98	99.1242
201428556149	1	3	6	1	64	7	4	103.8444
201428556149	2	3	6	1	64	7	98	103.8444
201428556154	1	3	4	1	64	7	0	236.01
201428556154	2	3	4	1	64	7	98	236.01
201428556164	1	3	2	1	64	7	98	56.6424
201428556164	2	3	2	1	64	7	4	56.6424
201428556186	1	3	6	1	64	7	98	103.8444
201428556196	1	3	4	1	64	7	98	236.01
201428556196	2	3	4	1	64	7	0	236.01
201428556214	1	3	3	1	64	7	98	9.4404
201428556214	2	3	3	1	64	7	98	9.4404
201428556215	1	3	6	1	64	7	98	103.8444
201428556215	2	3	6	1	64	7	0	103.8444
201428556225	1	3	1	1	64	7	4	9.4404
201428556225	2	3	1	1	64	7	98	9.4404
201428556239	1	3	4	1	64	7	98	236.01
201428556239	2	3	4	1	64	7	98	236.01
201428556247	1	3	6	1	64	7	0	103.8444
201428556247	2	3	6	1	64	7	98	103.8444
201428556310	1	3	5	1	64	7	98	56.6424
201428556310	2	3	5	1	64	7	0	56.6424
201428556364	1	3	5	2	64	7	98	61.3626
201428556364	2	3	5	2	64	7	98	61.3626
201428556440	1	3	1	2	64	7	4	4.7202
201428556440	2	3	1	2	64	7	98	4.7202
201428556440	3	3	1	2	64	7	98	4.7202
201428556440	4	3	1	2	64	7	98	4.7202
201428556442	1	3	6	2	64	7	98	99.1242
201428556442	2	3	6	2	64	7	99	99.1242
201428556457	1	3	4	2	64	7	98	240.7302
201428556457	2	3	4	2	64	7	0	240.7302
201428556551	1	3	3	1	64	7	0	9.4404
201428722029	1	2	4	2	71	5	4	234.5892
201428722029	2	2	4	2	71	5	0	234.5892
201428722030	1	2	6	2	71	5	98	98.7744
201428722030	2	2	6	2	71	5	98	98.7744
201428722056	1	2	4	2	71	5	98	234.5892
201428722056	2	2	4	2	71	5	0	234.5892
201428722073	1	2	3	2	71	5	98	12.3468
201428722073	2	2	3	2	71	5	98	12.3468
201428722076	1	2	5	2	71	5	98	61.734
201428722076	2	2	5	2	71	5	98	61.734
201428722076	3	2	5	2	71	5	98	61.734
201428722079	1	2	6	2	71	5	0	98.7744
201428722079	2	2	6	2	71	5	98	98.7744
201428722082	1	2	4	2	71	5	0	234.5892
201428722082	2	2	4	2	71	5	4	234.5892
201428722103	1	2	4	2	71	5	98	234.5892
201428722103	2	2	4	2	71	5	0	234.5892
201428722103	3	2	4	2	71	5	0	234.5892
201428722106	1	2	4	3	71	5	98	234.5892
201428722106	2	2	4	3	71	5	0	234.5892
201428722109	1	2	6	3	71	5	98	98.7744
201428722109	2	2	6	3	71	5	98	98.7744
201428722128	1	2	6	3	71	5	0	98.7744
201428722128	2	2	6	3	71	5	0	98.7744
201428722131	1	2	3	3	71	5	4	12.3468
201428722131	2	2	3	3	71	5	0	12.3468
201428722138	1	2	4	3	71	5	98	234.5892
201428722138	2	2	4	3	71	5	0	234.5892
201428722142	1	2	2	3	71	5	98	49.3872
201428722142	2	2	2	3	71	5	0	49.3872
201428722142	3	2	2	3	71	5	0	49.3872
201428722148	1	2	6	3	71	5	0	98.7744
201428722148	2	2	6	3	71	5	0	98.7744
201428722184	1	2	4	4	71	5	98	234.5892
201428722184	2	2	4	4	71	5	98	234.5892
201428722187	1	2	6	4	71	5	98	98.7744
201428722187	2	2	6	4	71	5	98	98.7744
201428722195	1	2	3	4	71	5	98	12.3468
201428722195	2	2	3	4	71	5	0	12.3468
201428722208	1	2	3	4	71	5	4	12.3468
201428722208	2	2	3	4	71	5	0	12.3468
201428722226	1	2	6	5	71	5	98	98.7744
201428722237	1	2	4	5	71	5	98	234.5892
201428722237	2	2	4	5	71	5	0	234.5892
201428722248	1	2	5	5	71	5	98	61.734
201428722248	2	2	5	5	71	5	0	61.734
201428722258	1	2	6	5	71	5	98	98.7744
201428722258	2	2	6	5	71	5	0	98.7744
201428722270	1	2	4	5	71	5	98	234.5892
201428722281	1	2	2	5	71	5	92	49.3872
201428722281	2	2	2	5	71	5	98	49.3872
201428722291	1	2	4	7	71	5	98	241.271538
201428722294	1	2	2	7	71	5	98	40.211923
201428722294	2	2	2	7	71	5	98	40.211923
201428722296	1	2	6	7	71	5	98	80.423846
201428722296	2	2	6	7	71	5	98	80.423846
201428722300	1	2	4	7	71	5	98	241.271538
201428722300	2	2	4	7	71	5	98	241.271538
201428722301	1	2	6	7	71	5	98	80.423846
201428722301	2	2	6	7	71	5	98	80.423846
201428722302	1	2	3	7	71	5	98	40.211923
201428722306	1	2	6	7	71	5	98	80.423846
201428722306	2	2	6	7	71	5	98	80.423846
201428722309	1	2	5	7	71	5	98	40.211923
201428722309	2	2	5	7	71	5	98	40.211923
201428722312	1	2	4	10	71	5	98	243.392469
201428722312	2	2	4	10	71	5	98	243.392469
201428722315	1	2	4	10	71	5	0	243.392469
201428722317	1	2	6	10	71	5	98	81.130823
201428722317	2	2	6	10	71	5	98	81.130823
201428722319	1	2	4	10	71	5	98	243.392469
201428722319	2	2	4	10	71	5	98	243.392469
201428722320	1	2	5	10	71	5	98	81.130823
201428722320	2	2	5	10	71	5	98	81.130823
201428722321	1	2	6	10	71	5	4	81.130823
201428722321	2	2	6	10	71	5	0	81.130823
201428722324	1	2	4	10	71	5	98	243.392469
201428722324	2	2	4	10	71	5	0	243.392469
201428722325	1	2	6	10	71	5	98	81.130823
201428722325	2	2	6	10	71	5	98	81.130823
201428722328	1	2	3	10	71	5	98	81.130823
201428722328	2	2	3	10	71	5	0	81.130823
201428722329	1	2	6	10	71	5	98	81.130823
201428722329	2	2	6	10	71	5	98	81.130823
201428722330	1	2	1	10	71	5	98	81.130823
201428722330	2	2	1	10	71	5	98	81.130823
201428722331	1	2	4	10	71	5	98	243.392469
201428722331	2	2	4	10	71	5	98	243.392469
201428722334	1	2	4	10	71	5	98	243.392469
201428722334	2	2	4	10	71	5	0	243.392469
201428722337	1	2	4	10	71	5	98	243.392469
201428722337	2	2	4	10	71	5	98	243.392469
201428722344	1	2	4	1	71	5	98	234.5892
201428722358	1	2	6	1	71	5	0	98.7744
201428722361	1	2	5	1	71	5	98	61.734
201428722378	1	2	1	1	71	5	98	12.3468
201428722380	1	2	6	1	71	5	98	98.7744
201428722387	1	2	4	1	71	5	98	234.5892
201428722394	1	2	6	1	71	5	98	98.7744
201428722394	2	2	6	1	71	5	0	98.7744
201428722428	1	2	3	2	71	5	98	12.3468
201428722428	2	2	3	2	71	5	99	12.3468
201428722438	1	2	6	2	71	5	98	98.7744
201428722438	2	2	6	2	71	5	98	98.7744
201428722439	1	2	2	2	71	5	98	49.3872
201428722439	2	2	2	2	71	5	98	49.3872
201428722441	1	2	4	2	71	5	0	234.5892
201428722441	2	2	4	2	71	5	98	234.5892
201428722461	1	2	6	2	71	5	98	98.7744
201428722461	2	2	6	2	71	5	98	98.7744
201428722469	1	2	4	2	71	5	98	234.5892
201428722469	2	2	4	2	71	5	0	234.5892
201428722484	1	2	6	4	71	5	98	98.7744
201428722485	1	2	3	4	71	5	0	12.3468
201428722485	2	2	3	4	71	5	98	12.3468
201428722487	1	2	4	4	71	5	99	234.5892
201428722487	2	2	4	4	71	5	98	234.5892
201428722523	1	2	4	1	71	5	98	234.5892
201428722527	1	2	6	1	71	5	98	98.7744
201428722527	2	2	6	1	71	5	98	98.7744
201428722548	1	2	5	1	71	5	98	61.734
201428722548	2	2	5	1	71	5	98	61.734
201428722552	1	2	6	1	71	5	92	98.7744
201428722552	2	2	6	1	71	5	92	98.7744
201428722554	1	2	3	1	71	5	99	12.3468
201428722562	1	2	4	1	71	5	98	234.5892
201428722565	1	2	6	1	71	5	98	98.7744
201428722565	2	2	6	1	71	5	98	98.7744
201428722592	1	2	1	1	71	5	0	12.3468
201428722596	1	2	6	1	71	5	0	98.7744
201428722598	1	2	4	1	71	5	0	234.5892
201428722598	2	2	4	1	71	5	0	234.5892
201428722609	1	2	6	1	71	5	0	98.7744
201428722613	1	2	1	1	71	5	4	12.3468
201428722613	2	2	1	1	71	5	0	12.3468
201428722613	3	2	1	1	71	5	0	12.3468
201428722613	4	2	1	1	71	5	4	12.3468
201428722630	1	2	5	1	71	5	0	61.734
201428722632	1	2	4	1	71	5	0	234.5892
201428722636	1	2	6	1	71	5	0	98.7744
201428722649	1	2	2	1	71	5	98	49.3872
201428722649	2	2	2	1	71	5	98	49.3872
201428722658	1	2	6	2	71	5	0	98.7744
201428722658	2	2	6	2	71	5	0	98.7744
201428722670	1	2	4	2	71	5	98	234.5892
201428722678	1	2	5	3	71	5	0	61.734
201428722678	2	2	5	3	71	5	98	61.734
201428722698	1	2	4	3	71	5	0	234.5892
201428722700	1	2	6	3	71	5	98	98.7744
201428722700	2	2	6	3	71	5	98	98.7744
201428722728	1	2	4	3	71	5	98	234.5892
201428722728	2	2	4	3	71	5	98	234.5892
201428722729	1	2	6	3	71	5	98	98.7744
201428722729	2	2	6	3	71	5	98	98.7744
201428722751	1	2	6	3	71	5	0	98.7744
201428722751	2	2	6	3	71	5	98	98.7744
201428722766	1	2	6	1	71	5	98	98.7744
201428722766	2	2	6	1	71	5	98	98.7744
201428722766	3	2	6	1	71	5	98	98.7744
201428722768	1	2	1	1	71	5	92	12.3468
201428722769	1	2	4	1	71	5	98	234.5892
201428722780	1	2	1	1	71	5	98	12.3468
201428722780	2	2	1	1	71	5	0	12.3468
201428722780	3	2	1	1	71	5	0	12.3468
201428722780	4	2	1	1	71	5	0	12.3468
201428722780	5	2	1	1	71	5	0	12.3468
201428722784	1	2	6	1	71	5	98	98.7744
201428722784	2	2	6	1	71	5	98	98.7744
201428722803	1	2	4	1	71	5	98	234.5892
201428722804	1	2	6	1	71	5	92	98.7744
201428722820	1	2	6	1	71	5	98	98.7744
201428722820	2	2	6	1	71	5	98	98.7744
201428722830	1	2	3	1	71	5	98	12.3468
201428722840	1	2	4	3	71	5	98	234.5892
201428722840	2	2	4	3	71	5	98	234.5892
201428722854	1	2	6	3	71	5	98	98.7744
201428722854	2	2	6	3	71	5	0	98.7744
201428722854	3	2	6	3	71	5	0	98.7744
201428722869	1	2	4	4	71	5	98	234.5892
201428722869	2	2	4	4	71	5	0	234.5892
201428722875	1	2	6	4	71	5	92	98.7744
201428722875	2	2	6	4	71	5	98	98.7744
201428722895	1	2	2	4	71	5	98	49.3872
201428722895	2	2	2	4	71	5	98	49.3872
201428722897	1	2	4	4	71	5	98	234.5892
201428722897	2	2	4	4	71	5	0	234.5892
201428722909	1	2	6	4	71	5	98	98.7744
201428722909	2	2	6	4	71	5	98	98.7744
201428722921	1	2	6	5	71	5	98	98.7744
201428722926	1	2	5	5	71	5	98	61.734
201428722926	2	2	5	5	71	5	98	61.734
201428722935	1	2	3	5	71	5	98	12.3468
201428722939	1	2	4	5	71	5	98	234.5892
201428722939	2	2	4	5	71	5	0	234.5892
201428722945	1	2	6	5	71	5	98	98.7744
201428722945	2	2	6	5	71	5	98	98.7744
201428722970	1	2	4	5	71	5	98	234.5892
