CASENUM,VEH_NO,DRIMPAIR
201010790651,1,0
201010790666,2,0
201010790685,0,0
201010790685,0,0
201010790686,1,0
201010790686,2,0
201010790747,1,0
201010790747,2,0
201010790937,1,0
201010790937,2,0
201010790940,1,0
201010790940,2,0
201010790960,1,0
201010790960,2,0
201010790998,1,0
201010791046,0,0
201010791046,1,0
201010791061,1,0
201010791061,2,0
201010791078,1,0
201010791078,2,0
201010791086,0,0
201010791086,0,0
201010791086,1,0
201010791128,1,0
201010791128,2,0
201010791132,1,0
201010791132,2,0
201010791135,1,0
201010791135,2,0
201010791174,1,0
201010791286,0,0
201010791286,1,0
201010791295,0,0
201010791295,0,0
201010791295,1,0
201010791322,1,0
201010791358,1,0
201010791358,2,0
201010791359,1,0
201010791359,2,0
201010791359,3,0
201010791363,1,0
201010791363,2,0
201010791368,1,0
201010791368,2,0
201010791390,1,0
201010791402,1,0
201010791434,1,0
201010791438,1,0
201010791438,2,0
201010791526,0,0
201010791526,1,0
201010791527,1,0
201010791527,2,0
201010791535,1,0
201010791535,2,0
201010791597,1,0
201010791597,2,0
201010791669,1,0
201010791669,2,0
201010791700,1,0
201010791764,0,0
201010791764,1,0
201010791765,0,0
201010791796,1,0
201010791796,2,0
201010791844,1,0
201010791844,2,0
201010791849,1,0
201010791849,2,0
201010791926,1,0
201010791926,2,0
201010791950,1,0
201010791972,1,0
201010792075,2,0
201010792080,0,0
201010792096,1,9
201010792109,1,0
201010792109,2,0
201010792139,0,0
201010792139,1,0
201010792270,1,0
201010792276,1,0
201010792323,1,0
201010792384,1,0
201010792384,2,0
201010792397,1,0
201010792397,2,0
201010792407,1,0
201010792407,2,0
201010792407,3,0
201010792481,1,0
201010792481,2,0
201010792500,0,0
201010792500,1,0
201010792514,0,0
201010792539,1,0
201010792539,2,0
201010792551,0,0
201010792551,1,0
201010792571,1,0
201010792571,2,0
201010792593,1,0
201010792593,2,0
201010792598,1,0
201010792598,2,0
201010792606,1,0
201010792606,2,0
201010792643,0,0
201010792643,1,0
201010792647,1,0
201010792647,2,0
201010792658,1,0
201010792658,2,0
201010792673,1,0
201010792679,1,0
201010792679,2,0
201010792713,0,0
201010792713,1,0
201010792725,1,0
201010792725,2,0
201010792747,1,0
201010792747,2,0
201010792748,0,0
201010792748,1,0
201010792830,0,0
201010792960,1,0
201010792960,2,0
201010792975,0,0
201010792975,1,0
201010792976,1,0
201010793044,1,0
201010793044,2,0
201010793054,0,0
201010793054,1,0
201010793060,1,0
201010793060,2,0
201010793072,0,0
201010793072,1,0
201010793098,1,0
201010793107,1,0
201010793107,2,0
201010793161,1,0
201010793198,1,0
201010793198,3,0
201010793212,1,0
201010793212,2,0
201010793230,1,0
201010793244,1,0
201010793262,1,0
201010793262,2,0
201010793342,0,0
201010793371,0,0
201010793371,1,0
201010793462,0,0
201010793462,1,0
201010793480,1,0
201010793520,1,0
201010793520,2,0
201010793535,1,0
201010793535,2,0
201010793546,0,0
201010793547,1,0
201010793558,1,0
201010793572,0,0
201010793572,1,9
201010793600,1,0
201010793600,2,0
201010793636,1,0
201010793636,2,0
201010793652,0,0
201010793678,1,0
201010793700,0,0
201010793730,1,0
201010793730,2,0
201010793817,0,0
201010793823,0,0
201010793823,1,0
201010793841,1,0
201010793841,2,0
201010793846,0,0
201010793846,1,0
201010793884,0,0
201010793898,1,0
201010793898,2,0
201010793914,0,0
201010793920,1,0
201010793920,2,0
201010793971,0,0
201010793971,1,0
201010793981,0,0
201010793981,1,0
201010793984,1,0
201010794012,1,0
201010794012,2,0
201010794073,0,0
201010794113,1,0
201010794113,2,0
201010794146,0,0
201010794146,1,0
201010794156,1,0
201010794167,1,0
201010794167,2,0
201010794217,0,0
201010794217,1,0
201010794218,0,0
201010794218,1,0
201010794218,2,0
201010794221,1,0
201010794221,2,0
201010794227,0,0
201010794227,1,0
201010794242,1,0
201010794242,2,0
201010794249,0,0
201010794273,1,0
201010794273,2,0
201010794295,0,0
201010794295,1,0
201010794298,0,0
201010794298,1,0
201010794339,0,0
201010794339,1,0
201010794361,0,0
201010794361,0,0
201010794375,1,0
201010794375,2,0
201010794376,0,0
201010794376,1,0
201010794429,1,0
201010794429,2,0
201010794448,1,0
201010794448,2,0
201010794537,1,0
201010794537,2,0
201010794538,2,0
201010794553,1,0
201010794553,2,0
201010794554,0,0
201010794599,1,1
201010794610,1,0
201010794610,2,0
201010794620,1,0
201010794620,2,0
201010794630,0,0
201010794630,1,0
201010794712,0,0
201010794712,1,0
201010794728,1,0
201010794728,2,0
201010794743,1,0
201010794743,2,0
201010794761,1,0
201010794761,2,0
201010794853,1,0
201010794872,0,0
201010794923,1,0
201010795014,0,0
201010795014,1,0
201010795015,1,0
201010795015,2,0
201010795030,1,2
201010795030,2,0
201010795030,3,0
201010795041,0,0
201010795054,1,0
201010795054,2,0
201010795056,0,0
201010795056,1,0
201010795088,1,0
201010795088,2,0
201010795096,0,0
201010795096,1,0
201010795140,1,0
201010795167,1,0
201010795167,2,0
201010795195,1,0
201010795195,2,0
201010795237,1,0
201010795237,2,0
201010795252,1,0
201010795252,2,0
201010795253,1,0
201010795257,0,0
201010795305,1,0
201010795305,2,0
201010795336,1,0
201010795363,0,0
201010795363,1,0
201010795407,1,0
201010795407,2,0
201010795435,1,0
201010795435,2,0
201010795454,1,0
201010795454,2,0
201010795462,1,0
201010795493,1,0
201010795493,2,0
201010795517,0,0
201010795524,1,0
201010795524,2,0
201010795528,1,0
201010795528,2,0
201010795575,1,0
201010795599,1,0
201010795599,2,0
201010795638,1,0
201010795650,0,0
201010795672,0,0
201010795672,1,0
201010795676,1,0
201010795676,2,0
201010795699,0,0
201010795699,0,0
201010795699,0,0
201010795699,1,0
201010795721,0,0
201010795721,1,0
201010795723,1,0
201010795723,2,0
201010795729,1,0
201010795729,2,0
201010795730,0,0
201010795749,1,0
201010795749,2,0
201010795789,1,0
201010795789,2,0
201010795790,0,0
201010795835,1,0
201010795835,2,0
201010795871,0,0
201010795871,1,0
201010795888,1,0
201010795888,2,0
201010795905,1,0
201010795905,2,0
201010795926,1,0
201010795926,2,0
201010795926,3,0
201010795926,4,0
201010795945,1,0
201010795945,2,0
201010795978,0,0
201010795978,1,0
201010796008,0,0
201010796008,1,0
201010796017,1,0
201010796017,2,0
201010796051,1,0
201010796063,1,0
201010796063,2,0
201010796128,0,0
201010796209,1,0
201010796242,0,0
201010796283,0,0
201010796283,1,0
201010796297,1,0
201010796297,2,0
201010796397,1,0
201010796397,2,0
201010796408,0,0
201010796408,1,0
201010796445,0,0
201010796445,1,0
201010796456,1,0
201010796456,2,0
201010796457,1,0
201010796457,2,0
201010796532,0,0
201010796532,1,0
201010796534,1,0
201010796534,2,0
201010796538,1,0
201010796538,2,0
201010796544,0,0
201010796545,0,0
201010796601,0,0
201010796601,1,0
201010796615,0,0
201010796615,1,0
201010796642,0,0
201010796642,1,0
201010796653,1,0
201010796653,2,0
201010796696,1,0
201010796696,2,0
201010796704,1,0
201010796704,2,0
201010796710,1,0
201010796788,0,0
201010796788,1,0
201010796803,1,0
201010796803,2,0
201010796861,1,0
201010796869,1,0
201010796891,1,0
201010796891,2,0
201010796968,1,0
201010796968,2,0
201010796989,1,0
201010796989,2,0
201010797025,1,0
201010797025,2,0
201010797033,0,0
201010797033,1,0
201010797057,1,0
201010797057,2,0
201010797130,0,0
201010797159,1,0
201010797159,2,0
201010797159,3,0
201010797202,1,0
201010797202,2,0
201010797227,1,0
201010797227,2,0
201010797232,1,0
201010797232,2,0
201010797294,1,0
201010797294,2,0
201010797334,1,0
201010797334,2,0
201010797349,1,0
201010797349,2,0
201010797359,1,0
201010797359,2,0
201010797375,1,0
201010797375,2,0
201010797390,1,1
201010797425,1,0
201010797425,2,0
201010797425,3,0
201010797504,1,0
201010797504,2,0
201010797505,0,0
201010797505,1,0
201010797512,1,0
201010797539,1,0
201010797539,2,0
201010797560,0,0
201010797560,1,0
201010797564,1,0
201010797564,2,0
201010797599,0,0
201010797599,1,0
201010797628,0,0
201010797661,1,0
201010797661,2,0
201010797662,1,0
201010797662,2,0
201010797681,1,0
201010797710,1,0
201010797710,2,0
201010797732,0,0
201010797757,0,0
201010797757,1,0
201010797804,1,0
201010797804,2,0
201010797828,1,0
201010797828,2,0
201010797845,1,0
201010797845,2,0
201010797887,1,0
201010797887,2,0
201010797888,1,0
201010797888,2,0
201010797917,1,0
201010797917,2,0
201010797918,1,0
201010797918,2,0
201010797918,3,0
201010797949,0,9
201010797982,1,0
201010797982,2,0
201010798025,1,0
201010798025,2,0
201010798067,1,0
201010798067,2,0
201010798093,1,0
201010798093,2,0
201010798110,1,0
201010798162,1,0
201010798162,2,0
201010798220,1,0
201010798220,2,0
201010798260,0,0
201010798326,1,0
201010798326,2,0
201010798330,0,0
201010798373,1,0
201010798373,2,0
201010798378,1,0
201010798439,0,0
201010798439,1,0
201010798450,1,0
201010798488,1,0
201010798488,2,0
201010798489,0,0
201010798495,0,0
201010798495,1,0
201010798502,0,0
201010798624,0,0
201010798624,1,0
201010798625,1,0
201010798625,2,0
201010798634,1,0
201010798634,2,0
201010798659,1,0
201010798659,2,0
201010798666,0,0
201010798666,1,0
201010798667,1,0
201010798681,1,0
201010798681,2,0
201010798684,1,0
201010798684,2,0
201010798719,1,0
201010798719,2,0
201010798757,1,0
201010798772,1,0
201010798772,2,0
201010798810,1,0
201010798810,2,0
201010798854,1,0
201010798865,1,0
201010798865,2,0
201010798999,1,0
201010798999,2,9
201010799000,0,0
201010799000,1,0
201010799023,2,0
201010799034,1,0
201010799034,2,9
201010799072,1,0
201010799135,1,0
201010799135,2,0
201010799221,0,0
201010799221,1,0
201010799242,1,0
201010799262,0,0
201010799262,1,0
201010799276,1,0
201010799276,2,0
201010799290,0,0
201010799290,1,0
201010799318,1,0
201010799318,2,0
201010799353,1,0
201010799353,2,0
201010799378,1,0
201010799378,2,0
201010799430,1,0
201010799430,2,0
201010799430,3,0
201010799430,4,0
201010799442,1,0
201010799442,2,0
201010799442,3,0
201010799473,0,0
201010799473,1,0
201010799474,1,0
201010799474,2,0
201010799481,0,0
201010799481,1,0
201010799512,1,0
201010799512,2,0
201010799540,1,0
201010799546,1,0
201010799546,2,0
201010799592,1,0
201010799683,0,0
201010799716,1,0
201010799736,0,0
201010799736,1,0
201010799825,1,0
201010799825,2,0
201010799825,3,0
201010799846,0,0
201010799846,1,0
201010799857,1,0
201010799857,2,0
201010799907,1,0
201010799907,2,0
201010799918,0,0
201010799965,1,0
201010799965,2,0
201011169044,1,0
201011169044,2,0
201011169055,1,0
201011169055,2,0
201011169063,1,0
201011169098,0,0
201011169098,1,0
201011169099,1,9
201011169100,1,2
201011169106,1,0
201011169106,2,0
201011169106,3,0
201011169128,1,0
201011169128,2,0
201011169154,1,0
201011169156,1,0
201011169156,2,0
201011169164,1,0
201011169164,2,0
201011169166,1,0
201011169166,2,0
201011169169,1,0
201011169169,2,0
201011169174,1,0
201011169174,2,0
201011169203,1,0
201011169203,2,0
201011169211,1,0
201011169211,2,0
201011169214,1,0
201011169214,2,0
201011169250,1,0
201011169250,2,0
201011169251,1,0
201011169251,2,0
201011169296,1,0
201011169296,2,0
201011169310,1,0
201011169310,2,0
201011169313,1,0
201011169313,2,0
201011169344,1,0
201011169344,2,0
201011169345,1,0
201011169345,2,0
201011169359,1,0
201011169359,2,0
201011169360,1,0
201011169361,1,0
201011169361,2,0
201011169369,1,10
201011169369,2,0
201011169377,1,0
201011169408,1,0
201011169408,2,0
201011169412,1,0
201011169412,2,0
201011169416,1,0
201011169416,2,0
201011169426,1,0
201011169426,2,0
201011169445,1,0
201011169445,2,0
201011169459,1,0
201011169471,1,0
201011169477,1,0
201011169477,2,0
201011169477,3,0
201011169497,1,0
201011169497,2,0
201011169502,1,0
201011169502,2,0
201011169518,1,0
201011169521,1,0
201011169521,2,0
201011169524,1,0
201011169524,2,0
201011169527,1,0
201011169527,2,0
201011169531,1,0
201011169531,2,0
201011169550,1,0
201011169550,2,0
201011169556,1,0
201011169556,2,0
201011169572,1,0
201011169572,2,0
201011169577,1,0
201011169577,2,0
201011169580,1,0
201011169580,2,0
201011169585,1,0
201011169585,2,0
201011169585,3,0
201011169606,1,2
201011169622,1,0
201011169622,2,0
201011169630,1,0
201011169630,2,0
201011169632,1,0
201011169632,2,0
201011169646,1,0
201011169654,1,0
201011169654,2,0
201011169659,1,0
201011169659,2,0
201011169667,1,0
201011169667,2,0
201011169670,1,0
201011169670,2,0
201011169671,1,0
201011169673,1,0
201011169686,1,0
201011169686,2,0
201011169692,1,0
201011169692,2,0
201011169705,1,0
201011169721,1,0
201011169721,2,0
201011169722,1,0
201011169722,2,0
201011169728,1,9
201011169739,1,0
201011169739,2,0
201011169770,1,0
201011169770,2,0
201011169775,1,0
201011169775,2,0
201011169779,1,0
201011169779,2,0
201011169787,1,0
201011169787,2,0
201011169805,1,0
201011169805,2,0
201011169813,1,0
201011169813,2,0
201011169847,1,0
201011169847,2,0
201011169850,1,0
201011169850,2,0
201011169856,1,0
201011169857,1,0
201011169857,2,0
201011169872,1,0
201011169890,1,0
201011169890,2,0
201011169894,1,0
201011169894,2,0
201011169901,1,0
201011169909,1,0
201011169909,2,0
201011169924,1,0
201011169924,2,0
201011169932,1,0
201011169932,2,0
201011169940,1,0
201011169941,1,0
201011169941,2,0
201011169943,1,0
201011169990,1,0
201011169990,2,0
201011169992,0,0
201011169992,1,0
201011169994,1,0
201011169994,2,0
201011169995,1,0
201011169995,2,0
201011169996,1,0
201011169996,2,0
201011169996,3,10
201011170019,1,0
201011170019,2,0
201011170027,1,0
201011170027,2,0
201011170037,1,0
201011170037,2,0
201011170050,1,0
201011170065,1,0
201011170069,1,0
201011170069,2,0
201011170075,0,0
201011170075,1,0
201011170079,1,0
201011170079,2,0
201011170085,1,0
201011170085,2,0
201011170089,1,0
201011170089,2,0
201011170095,1,0
201011170095,2,0
201011170098,1,0
201011170099,1,0
201011170099,2,0
201011170112,1,0
201011170112,2,0
201011170124,1,0
201011170124,2,0
201011170150,1,0
201011170150,2,0
201011170157,1,0
201011170162,1,0
201011170162,2,0
201011170193,1,0
201011170193,2,0
201011170199,1,0
201011170199,2,0
201011170229,1,0
201011170229,2,9
201011170230,1,0
201011170230,2,9
201011170241,1,0
201011170241,2,0
201011170257,1,0
201011170257,2,0
201011170262,1,0
201011170262,2,0
201011170274,1,0
201011170286,1,0
201011170286,2,0
201011170291,1,0
201011170296,1,0
201011170298,1,0
201011170298,2,0
201011170301,1,0
201011170301,2,0
201011170329,1,0
201011170329,2,0
201011170334,1,0
201011170334,2,0
201011170338,1,0
201011170345,1,0
201011170345,2,0
201011170351,1,0
201011170351,2,0
201011170363,1,0
201011170373,1,0
201011170391,1,0
201011170399,1,0
201011170399,2,0
201011170399,3,0
201011170420,1,0
201011170420,2,0
201011170420,3,0
201011170420,4,0
201011170428,1,0
201011170428,2,0
201011170435,1,0
201011170448,1,0
201011170448,2,0
201011170451,1,0
201011170451,2,0
201011170474,1,0
201011170475,1,1
201011170487,1,0
201011170487,2,0
201011170491,1,0
201011170499,0,0
201011170499,1,0
201011170508,1,0
201011170508,2,8
201011170508,2,9
201011170530,1,0
201011170531,0,0
201011170539,1,0
201011170539,2,0
201011170541,1,0
201011170541,2,0
201011170543,1,0
201011170545,1,0
201011170545,2,0
201011170548,1,0
201011170548,2,0
201011170548,3,0
201011170548,4,0
201011170555,1,0
201011170555,2,0
201011170566,1,0
201011170568,1,0
201011170570,1,0
201011170571,1,0
201011170584,1,0
201011170584,2,0
201011170590,2,0
201011170595,1,0
201011170595,2,0
201011170595,3,0
201011170603,1,0
201011170603,2,0
201011170625,1,0
201011170625,2,0
201011170643,1,0
201011170654,1,0
201011170656,1,0
201011170664,1,0
201011170664,2,0
201011170665,2,0
201011170671,1,0
201011170671,2,0
201011170671,3,0
201011170677,1,0
201011170677,2,0
201011170693,1,0
201011170704,1,0
201011170721,1,0
201011170721,2,0
201011170723,1,0
201011170732,1,0
201011170732,2,0
201011170752,1,0
201011170752,2,0
201011170761,1,0
201011170763,1,0
201011170763,2,0
201011170776,1,0
201011170776,2,0
201011170782,1,1
201011170787,1,0
201011170787,2,0
201011170793,1,0
201011170793,2,0
201011170807,1,0
201011170807,2,0
201011170812,1,0
201011170812,2,0
201011170820,1,0
201011170820,2,0
201011170821,1,0
201011170821,2,0
201011170827,1,0
201011170827,2,0
201011170842,0,0
201011170853,1,0
201011170853,2,0
201011170856,1,0
201011170856,2,0
201011170856,3,0
201011170856,4,0
201011170869,1,0
201011170869,2,0
201011170870,1,0
201011170870,2,0
201011170874,1,0
201011170891,1,0
201011170891,2,0
201011170895,1,0
201011170895,2,9
201011170898,1,0
201011170899,2,0
201011170900,1,0
201011170900,2,0
201011170922,1,0
201011170931,1,0
201011170952,1,0
201011170952,2,0
201011170967,0,96
201011170967,1,0
201011170998,1,0
201011170998,2,0
201011171007,1,0
201011171039,1,0
201011171039,2,0
201011171043,1,0
201011171043,2,0
201011171043,3,0
201011171051,1,0
201011171051,2,0
201011171072,1,0
201011171077,1,0
201011171077,2,0
201011171077,3,0
201011171077,4,0
201011171083,1,0
201011171083,2,0
201011171085,1,0
201011171086,1,0
201011171086,2,0
201011171104,0,0
201011171104,1,0
201011171109,1,0
201011171109,2,0
201011171116,1,0
201011171116,2,0
201011171116,3,0
201011171119,1,0
201011171119,2,0
201011171121,1,0
201011171124,1,0
201011171124,2,0
201011171133,1,0
201011171133,2,0
201011171138,1,0
201011171138,2,0
201011171140,1,0
201011171140,2,0
201011171146,1,0
201011171151,1,0
201011171171,1,0
201011171171,2,0
201011171178,1,0
201011171184,1,0
201011171191,1,0
201011171191,2,0
201011171191,3,0
201011171191,4,0
201011171199,1,0
201011171199,2,0
201011171206,1,0
201011171206,2,0
201011171227,0,0
201011171227,1,0
201011171238,1,0
201011171244,1,0
201011171244,2,0
201011171249,1,0
201011171249,2,9
201011171262,1,0
201011171262,2,0
201011171263,0,0
201011171263,1,0
201011171264,0,0
201011171264,1,0
201011171268,1,0
201011171268,2,0
201011171273,0,0
201011171273,1,0
201011171274,1,0
201011171274,2,0
201011171280,1,0
201011171287,1,1
201011171294,1,0
201011171294,2,10
201011171299,1,0
201011171299,2,0
201011171332,1,0
201011171338,1,9
201011171360,1,0
201011171360,2,0
201011171362,1,0
201011171362,2,0
201011171365,1,0
201011171365,2,0
201011171365,3,0
201011171376,0,0
201011171376,1,0
201011171395,1,0
201011171395,2,0
201011171402,1,0
201011171402,2,0
201011171402,3,0
201011171419,1,0
201011171419,2,0
201011171420,1,0
201011171426,0,0
201011171427,1,0
201011171427,2,0
201011171430,1,0
201011171430,2,0
201011171430,3,0
201011171430,4,0
201011171433,1,0
201011171433,2,0
201011171438,1,2
201011171440,1,0
201011171440,2,0
201011171441,1,0
201011171441,2,0
201011171451,1,9
201011171451,2,9
201011171455,1,0
201011171455,2,0
201011171457,1,0
201011171457,2,0
201011171458,1,0
201011171458,2,0
201011171459,1,0
201011171459,2,0
201011171467,1,0
201011171467,2,0
201011171471,1,0
201011171471,2,0
201011171472,1,0
201011171487,1,0
201011171487,2,0
201011171501,1,0
201011171501,2,0
201011171501,3,0
201011171503,1,0
201011171503,2,0
201011171504,1,0
201011171507,0,0
201011171507,1,0
201011171514,1,0
201011171515,1,9
201011171515,2,0
201011171518,1,0
201011171518,2,0
201011171531,1,0
201011171531,2,0
201011171548,1,0
201011171548,2,0
201011171592,1,0
201011171592,2,0
201011171596,1,0
201011171596,2,0
201011171602,1,0
201011171602,2,0
201011171614,1,0
201011171614,2,0
201011171618,1,0
201011171618,2,0
201011171618,3,0
201011171622,0,0
